event_id,customer_id,event_type,event_date,from_plan,to_plan,reason,mrr_impact
EVT0002527,CUST02629,Churn,2023-02-23,Pro,,Switched to competitor,-49
EVT0002528,CUST02630,Upgrade,2023-09-16,Free,Pro,Plan Upgrade,49
EVT0002529,CUST02630,Churn,2024-06-22,Pro,,Technical issues,-49
EVT0002530,CUST02632,Churn,2024-07-18,Free,,No longer needed,0
EVT0002531,CUST02634,Upgrade,2024-07-12,Free,Pro,Plan Upgrade,49
EVT0002532,CUST02635,Churn,2023-04-13,Free,,Switched to competitor,0
EVT0002533,CUST02636,Churn,2023-05-14,Free,,Switched to competitor,0
EVT0002534,CUST02637,Churn,2024-03-16,Free,,Upgraded to paid,0
EVT0002535,CUST02640,Downgrade,2023-07-13,Business,Pro,Plan Downgrade,-100
EVT0002536,CUST02640,Upgrade,2024-01-09,Pro,Business,Plan Upgrade,100
EVT0002537,CUST02641,Churn,2024-03-05,Pro,,Switched to competitor,-49
EVT0002538,CUST02644,Churn,2024-05-22,Pro,,Budget cuts,-49
EVT0002539,CUST02646,Upgrade,2023-10-22,Free,Pro,Plan Upgrade,49
EVT0002540,CUST02646,Churn,2024-04-29,Pro,,Missing features,-49
EVT0002541,CUST02647,Downgrade,2024-04-17,Pro,Free,Plan Downgrade,-49
EVT0002542,CUST02648,Churn,2024-08-08,Pro,,Too expensive,-49
EVT0002543,CUST02649,Upgrade,2023-08-21,Free,Pro,Plan Upgrade,49
EVT0002544,CUST02649,Churn,2024-10-26,Pro,,Switched to competitor,-49
EVT0002545,CUST02650,Churn,2023-05-30,Pro,,Technical issues,-49
EVT0002546,CUST02651,Downgrade,2024-10-09,Business,Free,Plan Downgrade,-149
EVT0002547,CUST02652,Churn,2024-07-14,Business,,Budget cuts,-149
EVT0002548,CUST02655,Upgrade,2023-01-30,Pro,Business,Plan Upgrade,100
EVT0002549,CUST02656,Churn,2022-10-05,Free,,Switched to competitor,0
EVT0002550,CUST02660,Churn,2023-12-17,Pro,,Missing features,-49
EVT0002551,CUST02661,Churn,2022-11-24,Free,,No longer needed,0
EVT0002552,CUST02662,Churn,2023-01-16,Pro,,Switched to competitor,-49
EVT0002553,CUST02663,Downgrade,2024-05-07,Business,Pro,Plan Downgrade,-100
EVT0002554,CUST02664,Churn,2023-03-25,Business,,Missing features,-149
EVT0002555,CUST02665,Churn,2024-02-08,Pro,,Technical issues,-49
EVT0002556,CUST02666,Downgrade,2022-07-26,Pro,Free,Plan Downgrade,-49
EVT0002557,CUST02666,Churn,2022-09-04,Free,,Switched to competitor,0
EVT0002558,CUST02668,Churn,2023-10-03,Free,,Switched to competitor,0
EVT0002559,CUST02669,Downgrade,2023-10-30,Business,Pro,Plan Downgrade,-100
EVT0002560,CUST02669,Churn,2024-11-09,Pro,,Technical issues,-49
EVT0002561,CUST02670,Upgrade,2022-09-10,Free,Pro,Plan Upgrade,49
EVT0002562,CUST02670,Churn,2023-12-18,Pro,,Technical issues,-49
EVT0002563,CUST02671,Churn,2022-11-14,Business,,Missing features,-149
EVT0002564,CUST02672,Upgrade,2023-05-17,Free,Pro,Plan Upgrade,49
EVT0002565,CUST02672,Churn,2024-02-15,Pro,,Missing features,-49
EVT0002566,CUST02673,Churn,2024-11-06,Free,,Upgraded to paid,0
EVT0002567,CUST02675,Upgrade,2022-07-13,Pro,Business,Plan Upgrade,100
EVT0002568,CUST02675,Downgrade,2022-10-11,Business,Pro,Plan Downgrade,-100
EVT0002569,CUST02675,Churn,2022-12-24,Pro,,Missing features,-49
EVT0002570,CUST02677,Churn,2023-03-06,Business,,Too expensive,-149
EVT0002571,CUST02678,Upgrade,2023-05-22,Pro,Business,Plan Upgrade,100
EVT0002572,CUST02680,Churn,2024-05-21,Free,,No longer needed,0
EVT0002573,CUST02681,Upgrade,2023-10-08,Pro,Business,Plan Upgrade,100
EVT0002574,CUST02681,Churn,2024-10-07,Business,,Switched to competitor,-149
EVT0002575,CUST02682,Churn,2023-11-28,Business,,Switched to competitor,-149
EVT0002576,CUST02683,Downgrade,2022-09-25,Business,Free,Plan Downgrade,-149
EVT0002577,CUST02683,Churn,2024-06-13,Free,,Switched to competitor,0
EVT0002578,CUST02684,Upgrade,2024-03-02,Pro,Business,Plan Upgrade,100
EVT0002579,CUST02685,Upgrade,2022-10-07,Pro,Business,Plan Upgrade,100
EVT0002580,CUST02685,Churn,2023-10-27,Business,,Switched to competitor,-149
EVT0002581,CUST02686,Churn,2023-01-19,Pro,,Missing features,-49
EVT0002582,CUST02687,Churn,2023-02-19,Business,,Company shutdown,-149
EVT0002583,CUST02688,Churn,2024-01-26,Pro,,Technical issues,-49
EVT0002584,CUST02689,Churn,2023-03-27,Pro,,Budget cuts,-49
EVT0002585,CUST02691,Churn,2024-09-29,Free,,Upgraded to paid,0
EVT0002586,CUST02692,Upgrade,2024-08-24,Free,Pro,Plan Upgrade,49
EVT0002587,CUST02692,Churn,2024-10-13,Pro,,Missing features,-49
EVT0002588,CUST02693,Churn,2023-11-04,Free,,Switched to competitor,0
EVT0002589,CUST02694,Downgrade,2023-05-24,Business,Free,Plan Downgrade,-149
EVT0002590,CUST02694,Upgrade,2023-10-21,Free,Pro,Plan Upgrade,49
EVT0002591,CUST02694,Downgrade,2024-02-18,Pro,Free,Plan Downgrade,-49
EVT0002592,CUST02694,Churn,2024-04-22,Free,,No longer needed,0
EVT0002593,CUST02695,Downgrade,2023-01-15,Pro,Free,Plan Downgrade,-49
EVT0002594,CUST02695,Churn,2023-09-23,Free,,Upgraded to paid,0
EVT0002595,CUST02696,Upgrade,2022-05-18,Free,Pro,Plan Upgrade,49
EVT0002596,CUST02696,Churn,2022-07-30,Pro,,Too expensive,-49
EVT0002597,CUST02697,Churn,2024-08-10,Free,,Upgraded to paid,0
EVT0002598,CUST02698,Churn,2023-10-05,Pro,,Budget cuts,-49
EVT0002599,CUST02700,Churn,2024-06-14,Free,,Switched to competitor,0
EVT0002600,CUST02701,Churn,2024-09-26,Business,,Budget cuts,-149
EVT0002601,CUST02702,Upgrade,2024-10-31,Pro,Business,Plan Upgrade,100
EVT0002602,CUST02703,Churn,2024-03-05,Pro,,Missing features,-49
EVT0002603,CUST02707,Upgrade,2023-07-11,Free,Business,Plan Upgrade,149
EVT0002604,CUST02707,Churn,2023-09-21,Business,,Switched to competitor,-149
EVT0002605,CUST02710,Downgrade,2024-01-14,Business,Pro,Plan Downgrade,-100
EVT0002606,CUST02711,Churn,2022-05-21,Free,,Switched to competitor,0
EVT0002607,CUST02714,Upgrade,2024-08-25,Free,Pro,Plan Upgrade,49
EVT0002608,CUST02715,Churn,2023-10-28,Pro,,Missing features,-49
EVT0002609,CUST02716,Churn,2022-09-29,Free,,Switched to competitor,0
EVT0002610,CUST02717,Churn,2022-11-03,Pro,,Missing features,-49
EVT0002611,CUST02719,Upgrade,2022-06-16,Free,Pro,Plan Upgrade,49
EVT0002612,CUST02719,Churn,2023-10-16,Pro,,Budget cuts,-49
EVT0002613,CUST02720,Churn,2024-02-29,Free,,Upgraded to paid,0
EVT0002614,CUST02721,Churn,2024-01-13,Pro,,Technical issues,-49
EVT0002615,CUST02722,Downgrade,2024-08-04,Pro,Free,Plan Downgrade,-49
EVT0002616,CUST02722,Churn,2024-10-07,Free,,No longer needed,0
EVT0002617,CUST02723,Churn,2022-06-10,Free,,No longer needed,0
EVT0002618,CUST02724,Downgrade,2024-11-20,Pro,Free,Plan Downgrade,-49
EVT0002619,CUST02725,Churn,2024-07-20,Pro,,Missing features,-49
EVT0002620,CUST02726,Churn,2022-10-17,Business,,Missing features,-149
EVT0002621,CUST02727,Churn,2023-12-22,Business,,Missing features,-149
EVT0002622,CUST02728,Churn,2022-07-22,Pro,,Switched to competitor,-49
EVT0002623,CUST02729,Upgrade,2024-04-14,Pro,Business,Plan Upgrade,100
EVT0002624,CUST02729,Downgrade,2024-08-12,Business,Pro,Plan Downgrade,-100
EVT0002625,CUST02730,Churn,2023-09-10,Business,,Company shutdown,-149
EVT0002626,CUST02732,Churn,2022-08-18,Free,,No longer needed,0
EVT0002627,CUST02733,Downgrade,2023-07-19,Pro,Free,Plan Downgrade,-49
EVT0002628,CUST02733,Churn,2023-10-26,Free,,No longer needed,0
EVT0002629,CUST02735,Churn,2023-04-23,Pro,,Technical issues,-49
EVT0002630,CUST02736,Churn,2022-06-21,Free,,Switched to competitor,0
EVT0002631,CUST02738,Upgrade,2023-05-29,Free,Pro,Plan Upgrade,49
EVT0002632,CUST02738,Churn,2024-04-27,Pro,,Switched to competitor,-49
EVT0002633,CUST02740,Downgrade,2024-11-06,Business,Pro,Plan Downgrade,-100
EVT0002634,CUST02743,Churn,2023-06-29,Free,,Upgraded to paid,0
EVT0002635,CUST02745,Churn,2022-06-01,Pro,,Budget cuts,-49
EVT0002636,CUST02746,Churn,2024-10-30,Business,,Missing features,-149
EVT0002637,CUST02749,Churn,2023-07-23,Business,,Too expensive,-149
EVT0002638,CUST02750,Upgrade,2022-09-13,Pro,Business,Plan Upgrade,100
EVT0002639,CUST02752,Upgrade,2023-04-02,Free,Pro,Plan Upgrade,49
EVT0002640,CUST02753,Churn,2024-02-04,Free,,No longer needed,0
EVT0002641,CUST02754,Upgrade,2023-07-05,Pro,Business,Plan Upgrade,100
EVT0002642,CUST02754,Churn,2023-12-25,Business,,Too expensive,-149
EVT0002643,CUST02757,Upgrade,2024-09-28,Pro,Business,Plan Upgrade,100
EVT0002644,CUST02758,Churn,2023-06-03,Pro,,Budget cuts,-49
EVT0002645,CUST02759,Downgrade,2023-07-11,Business,Pro,Plan Downgrade,-100
EVT0002646,CUST02759,Churn,2023-09-06,Pro,,Switched to competitor,-49
EVT0002647,CUST02760,Churn,2024-10-05,Pro,,Missing features,-49
EVT0002648,CUST02761,Downgrade,2023-06-10,Pro,Free,Plan Downgrade,-49
EVT0002649,CUST02761,Churn,2023-08-10,Free,,Switched to competitor,0
EVT0002650,CUST02764,Downgrade,2024-05-22,Business,Free,Plan Downgrade,-149
EVT0002651,CUST02764,Churn,2024-09-23,Free,,No longer needed,0
EVT0002652,CUST02766,Churn,2023-12-16,Free,,No longer needed,0
EVT0002653,CUST02767,Churn,2024-11-13,Pro,,Too expensive,-49
EVT0002654,CUST02772,Churn,2024-02-25,Pro,,Switched to competitor,-49
EVT0002655,CUST02773,Churn,2022-06-10,Pro,,Switched to competitor,-49
EVT0002656,CUST02774,Churn,2023-01-21,Pro,,Technical issues,-49
EVT0002657,CUST02775,Churn,2023-09-05,Free,,No longer needed,0
EVT0002658,CUST02778,Upgrade,2024-03-28,Free,Pro,Plan Upgrade,49
EVT0002659,CUST02779,Churn,2023-12-06,Business,,Too expensive,-149
EVT0002660,CUST02780,Churn,2023-11-17,Pro,,Budget cuts,-49
EVT0002661,CUST02781,Churn,2022-10-14,Pro,,Switched to competitor,-49
EVT0002662,CUST02782,Churn,2023-04-12,Free,,Switched to competitor,0
EVT0002663,CUST02784,Churn,2024-11-01,Pro,,Budget cuts,-49
EVT0002664,CUST02785,Downgrade,2024-11-07,Business,Pro,Plan Downgrade,-100
EVT0002665,CUST02786,Churn,2024-12-23,Pro,,Budget cuts,-49
EVT0002666,CUST02788,Upgrade,2023-08-28,Pro,Business,Plan Upgrade,100
EVT0002667,CUST02788,Downgrade,2024-11-20,Business,Free,Plan Downgrade,-149
EVT0002668,CUST02790,Upgrade,2022-06-27,Pro,Business,Plan Upgrade,100
EVT0002669,CUST02790,Downgrade,2024-01-18,Business,Pro,Plan Downgrade,-100
EVT0002670,CUST02790,Churn,2024-02-18,Pro,,Missing features,-49
EVT0002671,CUST02791,Upgrade,2023-06-20,Pro,Business,Plan Upgrade,100
EVT0002672,CUST02793,Churn,2023-02-26,Pro,,Too expensive,-49
EVT0002673,CUST02794,Churn,2024-09-24,Pro,,Budget cuts,-49
EVT0002674,CUST02799,Churn,2024-04-10,Free,,Switched to competitor,0
EVT0002675,CUST02800,Churn,2022-11-16,Free,,Switched to competitor,0
EVT0002676,CUST02801,Churn,2023-09-19,Pro,,Switched to competitor,-49
EVT0002677,CUST02803,Upgrade,2023-12-20,Free,Pro,Plan Upgrade,49
EVT0002678,CUST02806,Churn,2024-02-28,Pro,,Too expensive,-49
EVT0002679,CUST02808,Churn,2023-12-27,Free,,Switched to competitor,0
EVT0002680,CUST02811,Upgrade,2024-02-02,Pro,Business,Plan Upgrade,100
EVT0002681,CUST02811,Downgrade,2024-06-01,Business,Free,Plan Downgrade,-149
EVT0002682,CUST02812,Downgrade,2024-04-23,Business,Pro,Plan Downgrade,-100
EVT0002683,CUST02812,Churn,2024-09-29,Pro,,Technical issues,-49
EVT0002684,CUST02813,Churn,2022-10-03,Pro,,Missing features,-49
EVT0002685,CUST02814,Churn,2024-07-09,Free,,No longer needed,0
EVT0002686,CUST02815,Downgrade,2023-06-21,Pro,Free,Plan Downgrade,-49
EVT0002687,CUST02815,Churn,2023-12-01,Free,,No longer needed,0
EVT0002688,CUST02816,Churn,2024-08-29,Pro,,Technical issues,-49
EVT0002689,CUST02817,Churn,2024-01-16,Business,,Too expensive,-149
EVT0002690,CUST02818,Churn,2024-02-12,Business,,Company shutdown,-149
EVT0002691,CUST02819,Churn,2022-07-23,Free,,No longer needed,0
EVT0002692,CUST02820,Churn,2024-05-05,Pro,,Technical issues,-49
EVT0002693,CUST02821,Churn,2022-10-22,Business,,Budget cuts,-149
EVT0002694,CUST02822,Churn,2024-01-29,Pro,,Technical issues,-49
EVT0002695,CUST02824,Churn,2022-06-20,Pro,,Budget cuts,-49
EVT0002696,CUST02826,Churn,2024-08-13,Free,,Upgraded to paid,0
EVT0002697,CUST02827,Upgrade,2023-07-29,Pro,Business,Plan Upgrade,100
EVT0002698,CUST02827,Churn,2024-05-09,Business,,Too expensive,-149
EVT0002699,CUST02828,Upgrade,2023-10-11,Free,Pro,Plan Upgrade,49
EVT0002700,CUST02828,Churn,2024-04-25,Pro,,Missing features,-49
EVT0002701,CUST02830,Churn,2022-08-05,Pro,,Missing features,-49
EVT0002702,CUST02831,Upgrade,2024-04-13,Free,Pro,Plan Upgrade,49
EVT0002703,CUST02831,Upgrade,2024-12-09,Pro,Business,Plan Upgrade,100
EVT0002704,CUST02832,Churn,2024-01-19,Pro,,Missing features,-49
EVT0002705,CUST02833,Upgrade,2024-02-09,Free,Pro,Plan Upgrade,49
EVT0002706,CUST02835,Churn,2022-10-08,Pro,,Switched to competitor,-49
EVT0002707,CUST02836,Churn,2024-06-10,Pro,,Switched to competitor,-49
EVT0002708,CUST02837,Downgrade,2024-02-10,Business,Pro,Plan Downgrade,-100
EVT0002709,CUST02837,Churn,2024-07-12,Pro,,Too expensive,-49
EVT0002710,CUST02838,Churn,2022-07-08,Pro,,Switched to competitor,-49
EVT0002711,CUST02840,Churn,2024-08-20,Pro,,Too expensive,-49
EVT0002712,CUST02841,Upgrade,2024-09-19,Free,Pro,Plan Upgrade,49
EVT0002713,CUST02842,Upgrade,2022-12-03,Free,Business,Plan Upgrade,149
EVT0002714,CUST02843,Churn,2024-04-14,Free,,No longer needed,0
EVT0002715,CUST02844,Upgrade,2024-04-28,Free,Pro,Plan Upgrade,49
EVT0002716,CUST02844,Churn,2024-09-16,Pro,,Budget cuts,-49
EVT0002717,CUST02845,Downgrade,2023-10-29,Business,Pro,Plan Downgrade,-100
EVT0002718,CUST02845,Upgrade,2024-12-22,Pro,Business,Plan Upgrade,100
EVT0002719,CUST02846,Churn,2022-08-18,Free,,Upgraded to paid,0
EVT0002720,CUST02847,Upgrade,2024-07-06,Pro,Business,Plan Upgrade,100
EVT0002721,CUST02848,Churn,2023-04-26,Free,,Upgraded to paid,0
EVT0002722,CUST02850,Upgrade,2022-12-22,Pro,Business,Plan Upgrade,100
EVT0002723,CUST02850,Churn,2023-03-02,Business,,Too expensive,-149
EVT0002724,CUST02851,Churn,2022-12-07,Business,,Too expensive,-149
EVT0002725,CUST02853,Churn,2024-09-21,Free,,No longer needed,0
EVT0002726,CUST02854,Churn,2022-11-10,Pro,,Technical issues,-49
EVT0002727,CUST02855,Churn,2024-01-26,Business,,Too expensive,-149
EVT0002728,CUST02856,Churn,2023-09-16,Free,,Upgraded to paid,0
EVT0002729,CUST02857,Downgrade,2024-02-13,Pro,Free,Plan Downgrade,-49
EVT0002730,CUST02859,Upgrade,2024-11-08,Free,Pro,Plan Upgrade,49
EVT0002731,CUST02860,Downgrade,2024-11-08,Business,Pro,Plan Downgrade,-100
EVT0002732,CUST02861,Downgrade,2022-01-06,Pro,Free,Plan Downgrade,-49
EVT0002733,CUST02861,Churn,2022-03-03,Free,,No longer needed,0
EVT0002734,CUST02864,Churn,2023-03-15,Free,,Upgraded to paid,0
EVT0002735,CUST02865,Churn,2023-01-29,Free,,No longer needed,0
EVT0002736,CUST02866,Churn,2024-01-27,Pro,,Missing features,-49
EVT0002737,CUST02868,Churn,2023-09-25,Free,,No longer needed,0
EVT0002738,CUST02869,Churn,2023-05-11,Free,,Switched to competitor,0
EVT0002739,CUST02871,Upgrade,2023-12-20,Free,Pro,Plan Upgrade,49
EVT0002740,CUST02871,Churn,2024-06-23,Pro,,Budget cuts,-49
EVT0002741,CUST02872,Downgrade,2024-08-02,Business,Free,Plan Downgrade,-149
EVT0002742,CUST02874,Upgrade,2023-05-09,Free,Pro,Plan Upgrade,49
EVT0002743,CUST02874,Upgrade,2024-03-04,Pro,Business,Plan Upgrade,100
EVT0002744,CUST02876,Downgrade,2023-10-11,Pro,Free,Plan Downgrade,-49
EVT0002745,CUST02876,Upgrade,2024-02-08,Free,Pro,Plan Upgrade,49
EVT0002746,CUST02877,Churn,2023-01-11,Pro,,Missing features,-49
EVT0002747,CUST02878,Churn,2024-01-07,Business,,Missing features,-149
EVT0002748,CUST02879,Churn,2024-01-09,Pro,,Too expensive,-49
EVT0002749,CUST02881,Downgrade,2024-01-30,Pro,Free,Plan Downgrade,-49
EVT0002750,CUST02881,Churn,2024-07-12,Free,,Switched to competitor,0
EVT0002751,CUST02883,Churn,2023-11-03,Pro,,Too expensive,-49
EVT0002752,CUST02886,Churn,2024-09-20,Business,,Company shutdown,-149
EVT0002753,CUST02887,Downgrade,2024-12-08,Business,Pro,Plan Downgrade,-100
EVT0002754,CUST02889,Churn,2023-11-12,Pro,,Too expensive,-49
EVT0002755,CUST02890,Upgrade,2023-05-02,Free,Pro,Plan Upgrade,49
EVT0002756,CUST02890,Upgrade,2024-01-27,Pro,Business,Plan Upgrade,100
EVT0002757,CUST02890,Churn,2024-07-09,Business,,Too expensive,-149
EVT0002758,CUST02891,Upgrade,2024-04-16,Free,Pro,Plan Upgrade,49
EVT0002759,CUST02892,Churn,2023-08-26,Pro,,Too expensive,-49
EVT0002760,CUST02895,Churn,2024-06-14,Business,,Company shutdown,-149
EVT0002761,CUST02896,Churn,2024-05-01,Free,,Switched to competitor,0
EVT0002762,CUST02897,Upgrade,2024-10-26,Free,Pro,Plan Upgrade,49
EVT0002763,CUST02897,Churn,2024-12-27,Pro,,Too expensive,-49
EVT0002764,CUST02898,Upgrade,2024-03-06,Free,Pro,Plan Upgrade,49
EVT0002765,CUST02898,Churn,2024-09-24,Pro,,Technical issues,-49
EVT0002766,CUST02899,Downgrade,2022-05-06,Pro,Free,Plan Downgrade,-49
EVT0002767,CUST02899,Upgrade,2022-09-03,Free,Pro,Plan Upgrade,49
EVT0002768,CUST02899,Churn,2023-05-08,Pro,,Switched to competitor,-49
EVT0002769,CUST02900,Churn,2024-05-25,Free,,No longer needed,0
EVT0002770,CUST02901,Downgrade,2022-08-21,Pro,Free,Plan Downgrade,-49
EVT0002771,CUST02901,Churn,2022-09-22,Free,,Upgraded to paid,0
EVT0002772,CUST02902,Churn,2023-06-16,Business,,Budget cuts,-149
EVT0002773,CUST02904,Churn,2023-07-04,Pro,,Switched to competitor,-49
EVT0002774,CUST02906,Churn,2024-07-13,Business,,Missing features,-149
EVT0002775,CUST02907,Upgrade,2023-06-04,Free,Pro,Plan Upgrade,49
EVT0002776,CUST02908,Downgrade,2024-12-21,Business,Pro,Plan Downgrade,-100
EVT0002777,CUST02910,Churn,2024-06-08,Free,,No longer needed,0
EVT0002778,CUST02911,Churn,2022-03-09,Free,,Upgraded to paid,0
EVT0002779,CUST02912,Churn,2023-08-06,Pro,,Technical issues,-49
EVT0002780,CUST02915,Churn,2024-12-05,Business,,Missing features,-149
EVT0002781,CUST02916,Churn,2022-07-05,Free,,Upgraded to paid,0
EVT0002782,CUST02918,Upgrade,2024-08-12,Pro,Business,Plan Upgrade,100
EVT0002783,CUST02919,Upgrade,2023-02-17,Free,Pro,Plan Upgrade,49
EVT0002784,CUST02919,Downgrade,2023-12-14,Pro,Free,Plan Downgrade,-49
EVT0002785,CUST02919,Churn,2024-05-10,Free,,Upgraded to paid,0
EVT0002786,CUST02920,Churn,2024-08-05,Pro,,Budget cuts,-49
EVT0002787,CUST02921,Upgrade,2023-10-11,Pro,Business,Plan Upgrade,100
EVT0002788,CUST02921,Downgrade,2023-11-10,Business,Pro,Plan Downgrade,-100
EVT0002789,CUST02921,Upgrade,2024-08-06,Pro,Business,Plan Upgrade,100
EVT0002790,CUST02921,Downgrade,2024-12-04,Business,Pro,Plan Downgrade,-100
EVT0002791,CUST02922,Churn,2023-01-12,Free,,No longer needed,0
EVT0002792,CUST02924,Churn,2023-07-19,Pro,,Technical issues,-49
EVT0002793,CUST02925,Upgrade,2023-03-22,Pro,Business,Plan Upgrade,100
EVT0002794,CUST02926,Upgrade,2024-03-18,Free,Pro,Plan Upgrade,49
EVT0002795,CUST02928,Downgrade,2023-06-27,Pro,Free,Plan Downgrade,-49
EVT0002796,CUST02928,Churn,2024-03-19,Free,,Upgraded to paid,0
EVT0002797,CUST02930,Churn,2024-07-06,Pro,,Too expensive,-49
EVT0002798,CUST02931,Churn,2023-11-16,Pro,,Switched to competitor,-49
EVT0002799,CUST02932,Downgrade,2022-05-30,Business,Pro,Plan Downgrade,-100
EVT0002800,CUST02932,Upgrade,2023-05-25,Pro,Business,Plan Upgrade,100
EVT0002801,CUST02932,Churn,2023-09-18,Business,,Missing features,-149
EVT0002802,CUST02933,Upgrade,2023-03-28,Free,Pro,Plan Upgrade,49
EVT0002803,CUST02935,Downgrade,2024-12-20,Business,Pro,Plan Downgrade,-100
EVT0002804,CUST02937,Downgrade,2024-09-21,Pro,Free,Plan Downgrade,-49
EVT0002805,CUST02938,Churn,2022-11-30,Pro,,Missing features,-49
EVT0002806,CUST02939,Churn,2025-01-01,Business,,Missing features,-149
EVT0002807,CUST02940,Churn,2024-11-02,Free,,No longer needed,0
EVT0002808,CUST02943,Downgrade,2024-02-23,Pro,Free,Plan Downgrade,-49
EVT0002809,CUST02943,Churn,2024-04-14,Free,,Switched to competitor,0
EVT0002810,CUST02945,Upgrade,2023-12-21,Free,Pro,Plan Upgrade,49
EVT0002811,CUST02946,Churn,2024-03-15,Pro,,Technical issues,-49
EVT0002812,CUST02949,Churn,2024-04-26,Free,,No longer needed,0
EVT0002813,CUST02950,Churn,2023-10-26,Business,,Too expensive,-149
EVT0002814,CUST02952,Churn,2023-11-07,Free,,Switched to competitor,0
EVT0002815,CUST02953,Downgrade,2022-12-18,Pro,Free,Plan Downgrade,-49
EVT0002816,CUST02953,Churn,2023-02-05,Free,,Upgraded to paid,0
EVT0002817,CUST02954,Churn,2023-09-13,Free,,Upgraded to paid,0
EVT0002818,CUST02955,Churn,2024-09-18,Free,,Upgraded to paid,0
EVT0002819,CUST02956,Upgrade,2022-10-15,Pro,Business,Plan Upgrade,100
EVT0002820,CUST02957,Churn,2024-11-24,Pro,,Budget cuts,-49
EVT0002821,CUST02958,Downgrade,2023-03-05,Business,Free,Plan Downgrade,-149
EVT0002822,CUST02958,Churn,2023-09-14,Free,,No longer needed,0
EVT0002823,CUST02960,Churn,2024-02-03,Free,,Upgraded to paid,0
EVT0002824,CUST02962,Downgrade,2022-12-25,Business,Free,Plan Downgrade,-149
EVT0002825,CUST02962,Upgrade,2023-03-25,Free,Pro,Plan Upgrade,49
EVT0002826,CUST02962,Churn,2023-06-25,Pro,,Too expensive,-49
EVT0002827,CUST02964,Downgrade,2022-06-23,Pro,Free,Plan Downgrade,-49
EVT0002828,CUST02964,Upgrade,2023-07-18,Free,Pro,Plan Upgrade,49
EVT0002829,CUST02964,Upgrade,2024-03-14,Pro,Business,Plan Upgrade,100
EVT0002830,CUST02965,Downgrade,2024-06-29,Business,Pro,Plan Downgrade,-100
EVT0002831,CUST02965,Churn,2024-08-09,Pro,,Missing features,-49
EVT0002832,CUST02967,Upgrade,2023-07-29,Pro,Business,Plan Upgrade,100
EVT0002833,CUST02967,Downgrade,2024-10-21,Business,Free,Plan Downgrade,-149
EVT0002834,CUST02967,Churn,2025-01-17,Free,,Upgraded to paid,0
EVT0002835,CUST02968,Upgrade,2024-06-01,Free,Pro,Plan Upgrade,49
EVT0002836,CUST02968,Upgrade,2024-10-29,Pro,Business,Plan Upgrade,100
EVT0002837,CUST02969,Churn,2024-03-17,Free,,Switched to competitor,0
EVT0002838,CUST02971,Churn,2022-09-22,Free,,No longer needed,0
EVT0002839,CUST02972,Churn,2024-02-07,Free,,No longer needed,0
EVT0002840,CUST02973,Upgrade,2023-06-05,Free,Pro,Plan Upgrade,49
EVT0002841,CUST02973,Upgrade,2023-09-03,Pro,Business,Plan Upgrade,100
EVT0002842,CUST02973,Downgrade,2023-11-02,Business,Pro,Plan Downgrade,-100
EVT0002843,CUST02973,Churn,2024-05-17,Pro,,Switched to competitor,-49
EVT0002844,CUST02974,Churn,2024-10-23,Pro,,Technical issues,-49
EVT0002845,CUST02975,Upgrade,2022-12-12,Pro,Business,Plan Upgrade,100
EVT0002846,CUST02975,Churn,2023-04-07,Business,,Budget cuts,-149
EVT0002847,CUST02976,Churn,2022-02-07,Business,,Company shutdown,-149
EVT0002848,CUST02977,Upgrade,2023-11-18,Free,Pro,Plan Upgrade,49
EVT0002849,CUST02978,Churn,2023-10-22,Business,,Too expensive,-149
EVT0002850,CUST02980,Churn,2022-10-14,Free,,Upgraded to paid,0
EVT0002851,CUST02981,Churn,2023-07-16,Free,,Switched to competitor,0
EVT0002852,CUST02983,Churn,2024-07-13,Free,,Upgraded to paid,0
EVT0002853,CUST02984,Upgrade,2023-04-09,Free,Pro,Plan Upgrade,49
