subscription_id,customer_id,plan,mrr,start_date,end_date,status,churn_reason,duration_months
SUB003629,CUST02665,Pro,49,2022-08-07,2024-02-08,Churned,Technical issues,18
SUB003630,CUST02666,Pro,49,2022-01-27,2022-07-26,Downgraded,,6
SUB003631,CUST02666,Free,0,2022-07-26,2022-09-04,Churned,Switched to competitor,1
SUB003632,CUST02667,Business,149,2023-06-25,,Active,,18
SUB003633,CUST02668,Free,0,2023-03-14,2023-10-03,Churned,Switched to competitor,6
SUB003634,CUST02669,Business,149,2023-09-30,2023-10-30,Downgraded,,1
SUB003635,CUST02669,Pro,49,2023-10-30,2024-11-09,Churned,Technical issues,12
SUB003636,CUST02670,Free,0,2022-08-11,2022-09-10,Upgraded,,1
SUB003637,CUST02670,Pro,49,2022-09-10,2023-12-18,Churned,Technical issues,15
SUB003638,CUST02671,Business,149,2022-02-24,2022-11-14,Churned,Missing features,8
SUB003639,CUST02672,Free,0,2023-03-18,2023-05-17,Upgraded,,2
SUB003640,CUST02672,Pro,49,2023-05-17,2024-02-15,Churned,Missing features,9
SUB003641,CUST02673,Free,0,2023-11-18,2024-11-06,Churned,Upgraded to paid,11
SUB003642,CUST02674,Business,149,2023-08-26,,Active,,16
SUB003643,CUST02675,Pro,49,2022-02-13,2022-07-13,Upgraded,,5
SUB003644,CUST02675,Business,149,2022-07-13,2022-10-11,Downgraded,,3
SUB003645,CUST02675,Pro,49,2022-10-11,2022-12-24,Churned,Missing features,2
SUB003646,CUST02676,Pro,49,2024-06-10,,Active,,6
SUB003647,CUST02677,Business,149,2022-09-21,2023-03-06,Churned,Too expensive,5
SUB003648,CUST02678,Pro,49,2023-02-21,2023-05-22,Upgraded,,3
SUB003649,CUST02678,Business,149,2023-05-22,,Active,,19
SUB003650,CUST02679,Business,149,2022-11-12,,Active,,26
SUB003651,CUST02680,Free,0,2022-12-26,2024-05-21,Churned,No longer needed,17
SUB003652,CUST02681,Pro,49,2023-01-11,2023-10-08,Upgraded,,9
SUB003653,CUST02681,Business,149,2023-10-08,2024-10-07,Churned,Switched to competitor,12
SUB003654,CUST02682,Business,149,2022-10-20,2023-11-28,Churned,Switched to competitor,13
SUB003655,CUST02683,Business,149,2022-08-26,2022-09-25,Downgraded,,1
SUB003656,CUST02683,Free,0,2022-09-25,2024-06-13,Churned,Switched to competitor,20
SUB003657,CUST02684,Pro,49,2023-12-03,2024-03-02,Upgraded,,3
SUB003658,CUST02684,Business,149,2024-03-02,,Active,,10
SUB003659,CUST02685,Pro,49,2022-10-07,2022-10-07,Upgraded,,1
SUB003660,CUST02685,Business,149,2022-10-07,2023-10-27,Churned,Switched to competitor,12
SUB003661,CUST02686,Pro,49,2022-09-12,2023-01-19,Churned,Missing features,4
SUB003662,CUST02687,Business,149,2022-04-08,2023-02-19,Churned,Company shutdown,10
SUB003663,CUST02688,Pro,49,2023-01-08,2024-01-26,Churned,Technical issues,12
SUB003664,CUST02689,Pro,49,2022-12-06,2023-03-27,Churned,Budget cuts,3
SUB003665,CUST02690,Business,149,2024-02-09,,Active,,10
SUB003666,CUST02691,Free,0,2024-07-23,2024-09-29,Churned,Upgraded to paid,2
SUB003667,CUST02692,Free,0,2024-02-26,2024-08-24,Upgraded,,6
SUB003668,CUST02692,Pro,49,2024-08-24,2024-10-13,Churned,Missing features,1
SUB003669,CUST02693,Free,0,2023-08-26,2023-11-04,Churned,Switched to competitor,2
SUB003670,CUST02694,Business,149,2022-12-25,2023-05-24,Downgraded,,5
SUB003671,CUST02694,Free,0,2023-05-24,2023-10-21,Upgraded,,5
SUB003672,CUST02694,Pro,49,2023-10-21,2024-02-18,Downgraded,,4
SUB003673,CUST02694,Free,0,2024-02-18,2024-04-22,Churned,No longer needed,2
SUB003674,CUST02695,Pro,49,2022-10-17,2023-01-15,Downgraded,,3
SUB003675,CUST02695,Free,0,2023-01-15,2023-09-23,Churned,Upgraded to paid,8
SUB003676,CUST02696,Free,0,2022-02-17,2022-05-18,Upgraded,,3
SUB003677,CUST02696,Pro,49,2022-05-18,2022-07-30,Churned,Too expensive,2
SUB003678,CUST02697,Free,0,2024-05-05,2024-08-10,Churned,Upgraded to paid,3
SUB003679,CUST02698,Pro,49,2023-09-26,2023-10-05,Churned,Budget cuts,1
SUB003680,CUST02699,Business,149,2024-01-11,,Active,,11
SUB003681,CUST02700,Free,0,2023-08-07,2024-06-14,Churned,Switched to competitor,10
SUB003682,CUST02701,Business,149,2024-06-08,2024-09-26,Churned,Budget cuts,3
SUB003683,CUST02702,Pro,49,2024-01-05,2024-10-31,Upgraded,,10
SUB003684,CUST02702,Business,149,2024-10-31,,Active,,2
SUB003685,CUST02703,Pro,49,2024-02-23,2024-03-05,Churned,Missing features,1
SUB003686,CUST02704,Business,149,2024-09-13,,Active,,3
SUB003687,CUST02705,Business,149,2023-10-05,,Active,,15
SUB003688,CUST02706,Pro,49,2024-03-27,,Active,,9
SUB003689,CUST02707,Free,0,2023-07-11,2023-07-11,Upgraded,,1
SUB003690,CUST02707,Business,149,2023-07-11,2023-09-21,Churned,Switched to competitor,2
SUB003691,CUST02708,Pro,49,2023-04-04,,Active,,21
SUB003692,CUST02709,Business,149,2024-03-08,,Active,,9
SUB003693,CUST02710,Business,149,2023-02-18,2024-01-14,Downgraded,,11
SUB003694,CUST02710,Pro,49,2024-01-14,,Active,,11
SUB003695,CUST02711,Free,0,2022-04-09,2022-05-21,Churned,Switched to competitor,1
SUB003696,CUST02712,Business,149,2022-06-14,,Active,,31
SUB003697,CUST02713,Pro,49,2024-07-17,,Active,,5
SUB003698,CUST02714,Free,0,2024-06-26,2024-08-25,Upgraded,,2
SUB003699,CUST02714,Pro,49,2024-08-25,,Active,,4
SUB003700,CUST02715,Pro,49,2023-07-28,2023-10-28,Churned,Missing features,3
SUB003701,CUST02716,Free,0,2022-04-30,2022-09-29,Churned,Switched to competitor,5
SUB003702,CUST02717,Pro,49,2022-09-24,2022-11-03,Churned,Missing features,1
SUB003703,CUST02718,Business,149,2024-10-04,,Active,,2
SUB003704,CUST02719,Free,0,2022-05-17,2022-06-16,Upgraded,,1
SUB003705,CUST02719,Pro,49,2022-06-16,2023-10-16,Churned,Budget cuts,16
SUB003706,CUST02720,Free,0,2023-06-23,2024-02-29,Churned,Upgraded to paid,8
SUB003707,CUST02721,Pro,49,2022-09-29,2024-01-13,Churned,Technical issues,15
SUB003708,CUST02722,Pro,49,2023-12-08,2024-08-04,Downgraded,,8
SUB003709,CUST02722,Free,0,2024-08-04,2024-10-07,Churned,No longer needed,2
SUB003710,CUST02723,Free,0,2022-01-22,2022-06-10,Churned,No longer needed,4
SUB003711,CUST02724,Pro,49,2022-12-01,2024-11-20,Downgraded,,24
SUB003712,CUST02724,Free,0,2024-11-20,,Active,,1
SUB003713,CUST02725,Pro,49,2023-10-13,2024-07-20,Churned,Missing features,9
SUB003714,CUST02726,Business,149,2022-09-06,2022-10-17,Churned,Missing features,1
SUB003715,CUST02727,Business,149,2023-09-21,2023-12-22,Churned,Missing features,3
SUB003716,CUST02728,Pro,49,2022-04-08,2022-07-22,Churned,Switched to competitor,3
SUB003717,CUST02729,Pro,49,2023-07-19,2024-04-14,Upgraded,,9
SUB003718,CUST02729,Business,149,2024-04-14,2024-08-12,Downgraded,,4
SUB003719,CUST02729,Pro,49,2024-08-12,,Active,,4
SUB003720,CUST02730,Business,149,2022-07-28,2023-09-10,Churned,Company shutdown,13
SUB003721,CUST02731,Free,0,2024-10-20,,Active,,2
SUB003722,CUST02732,Free,0,2022-07-08,2022-08-18,Churned,No longer needed,1
SUB003723,CUST02733,Pro,49,2023-06-19,2023-07-19,Downgraded,,1
SUB003724,CUST02733,Free,0,2023-07-19,2023-10-26,Churned,No longer needed,3
SUB003725,CUST02734,Business,149,2024-06-15,,Active,,6
SUB003726,CUST02735,Pro,49,2022-08-24,2023-04-23,Churned,Technical issues,8
SUB003727,CUST02736,Free,0,2022-03-01,2022-06-21,Churned,Switched to competitor,3
SUB003728,CUST02737,Pro,49,2024-10-06,,Active,,2
SUB003729,CUST02738,Free,0,2022-09-01,2023-05-29,Upgraded,,9
SUB003730,CUST02738,Pro,49,2023-05-29,2024-04-27,Churned,Switched to competitor,11
SUB003731,CUST02739,Pro,49,2024-04-09,,Active,,8
SUB003732,CUST02740,Business,149,2024-02-10,2024-11-06,Downgraded,,9
SUB003733,CUST02740,Pro,49,2024-11-06,,Active,,1
SUB003734,CUST02741,Business,149,2023-12-17,,Active,,12
SUB003735,CUST02742,Business,149,2024-01-20,,Active,,11
SUB003736,CUST02743,Free,0,2023-06-27,2023-06-29,Churned,Upgraded to paid,1
SUB003737,CUST02744,Pro,49,2022-05-29,,Active,,31
SUB003738,CUST02745,Pro,49,2022-03-22,2022-06-01,Churned,Budget cuts,2
SUB003739,CUST02746,Business,149,2023-08-15,2024-10-30,Churned,Missing features,14
SUB003740,CUST02747,Business,149,2023-11-09,,Active,,13
SUB003741,CUST02748,Pro,49,2024-06-06,,Active,,6
SUB003742,CUST02749,Business,149,2022-09-24,2023-07-23,Churned,Too expensive,10
SUB003743,CUST02750,Pro,49,2022-05-16,2022-09-13,Upgraded,,4
SUB003744,CUST02750,Business,149,2022-09-13,,Active,,28
SUB003745,CUST02751,Pro,49,2024-07-26,,Active,,5
SUB003746,CUST02752,Free,0,2023-01-02,2023-04-02,Upgraded,,3
SUB003747,CUST02752,Pro,49,2023-04-02,,Active,,21
SUB003748,CUST02753,Free,0,2023-01-18,2024-02-04,Churned,No longer needed,12
SUB003749,CUST02754,Pro,49,2022-05-11,2023-07-05,Upgraded,,14
SUB003750,CUST02754,Business,149,2023-07-05,2023-12-25,Churned,Too expensive,5
SUB003751,CUST02755,Pro,49,2024-10-05,,Active,,2
SUB003752,CUST02756,Business,149,2024-10-15,,Active,,2
SUB003753,CUST02757,Pro,49,2023-02-06,2024-09-28,Upgraded,,20
SUB003754,CUST02757,Business,149,2024-09-28,,Active,,3
SUB003755,CUST02758,Pro,49,2022-01-02,2023-06-03,Churned,Budget cuts,17
SUB003756,CUST02759,Business,149,2022-04-17,2023-07-11,Downgraded,,15
SUB003757,CUST02759,Pro,49,2023-07-11,2023-09-06,Churned,Switched to competitor,1
SUB003758,CUST02760,Pro,49,2024-02-20,2024-10-05,Churned,Missing features,7
SUB003759,CUST02761,Pro,49,2022-09-13,2023-06-10,Downgraded,,9
SUB003760,CUST02761,Free,0,2023-06-10,2023-08-10,Churned,Switched to competitor,2
SUB003761,CUST02762,Pro,49,2023-07-04,,Active,,18
SUB003762,CUST02763,Free,0,2023-12-24,,Active,,12
SUB003763,CUST02764,Business,149,2022-09-30,2024-05-22,Downgraded,,20
SUB003764,CUST02764,Free,0,2024-05-22,2024-09-23,Churned,No longer needed,4
SUB003765,CUST02765,Pro,49,2023-02-03,,Active,,23
SUB003766,CUST02766,Free,0,2023-06-18,2023-12-16,Churned,No longer needed,6
SUB003767,CUST02767,Pro,49,2024-09-16,2024-11-13,Churned,Too expensive,1
SUB003768,CUST02768,Pro,49,2023-03-30,,Active,,21
SUB003769,CUST02769,Business,149,2022-07-29,,Active,,29
SUB003770,CUST02770,Pro,49,2024-01-20,,Active,,11
SUB003771,CUST02771,Pro,49,2023-10-27,,Active,,14
SUB003772,CUST02772,Pro,49,2023-06-20,2024-02-25,Churned,Switched to competitor,8
SUB003773,CUST02773,Pro,49,2022-06-02,2022-06-10,Churned,Switched to competitor,1
SUB003774,CUST02774,Pro,49,2022-04-07,2023-01-21,Churned,Technical issues,9
SUB003775,CUST02775,Free,0,2022-06-26,2023-09-05,Churned,No longer needed,14
SUB003776,CUST02776,Business,149,2024-07-18,,Active,,5
SUB003777,CUST02777,Business,149,2023-03-16,,Active,,21
SUB003778,CUST02778,Free,0,2023-05-03,2024-03-28,Upgraded,,11
SUB003779,CUST02778,Pro,49,2024-03-28,,Active,,9
SUB003780,CUST02779,Business,149,2023-06-29,2023-12-06,Churned,Too expensive,5
SUB003781,CUST02780,Pro,49,2022-06-28,2023-11-17,Churned,Budget cuts,16
SUB003782,CUST02781,Pro,49,2022-09-07,2022-10-14,Churned,Switched to competitor,1
SUB003783,CUST02782,Free,0,2022-09-27,2023-04-12,Churned,Switched to competitor,6
SUB003784,CUST02783,Business,149,2023-12-15,,Active,,12
SUB003785,CUST02784,Pro,49,2024-05-02,2024-11-01,Churned,Budget cuts,6
SUB003786,CUST02785,Business,149,2024-07-10,2024-11-07,Downgraded,,4
SUB003787,CUST02785,Pro,49,2024-11-07,,Active,,1
SUB003788,CUST02786,Pro,49,2023-11-23,2024-12-23,Churned,Budget cuts,13
SUB003789,CUST02787,Business,149,2024-05-14,,Active,,7
SUB003790,CUST02788,Pro,49,2022-12-31,2023-08-28,Upgraded,,8
SUB003791,CUST02788,Business,149,2023-08-28,2024-11-20,Downgraded,,15
SUB003792,CUST02788,Free,0,2024-11-20,,Active,,1
SUB003793,CUST02789,Business,149,2024-05-26,,Active,,7
SUB003794,CUST02790,Pro,49,2022-03-29,2022-06-27,Upgraded,,3
SUB003795,CUST02790,Business,149,2022-06-27,2024-01-18,Downgraded,,19
SUB003796,CUST02790,Pro,49,2024-01-18,2024-02-18,Churned,Missing features,1
SUB003797,CUST02791,Pro,49,2023-04-21,2023-06-20,Upgraded,,2
SUB003798,CUST02791,Business,149,2023-06-20,,Active,,18
SUB003799,CUST02792,Free,0,2023-10-12,,Active,,14
SUB003800,CUST02793,Pro,49,2023-02-22,2023-02-26,Churned,Too expensive,1
SUB003801,CUST02794,Pro,49,2023-08-05,2024-09-24,Churned,Budget cuts,13
SUB003802,CUST02795,Pro,49,2024-10-01,,Active,,3
SUB003803,CUST02796,Free,0,2024-06-22,,Active,,6
SUB003804,CUST02797,Pro,49,2022-09-23,,Active,,27
SUB003805,CUST02798,Business,149,2023-08-13,,Active,,16
SUB003806,CUST02799,Free,0,2022-10-01,2024-04-10,Churned,Switched to competitor,18
SUB003807,CUST02800,Free,0,2022-01-15,2022-11-16,Churned,Switched to competitor,10
SUB003808,CUST02801,Pro,49,2022-07-04,2023-09-19,Churned,Switched to competitor,14
SUB003809,CUST02802,Pro,49,2024-08-06,,Active,,4
SUB003810,CUST02803,Free,0,2022-06-28,2023-12-20,Upgraded,,18
SUB003811,CUST02803,Pro,49,2023-12-20,,Active,,12
SUB003812,CUST02804,Free,0,2024-08-08,,Active,,4
SUB003813,CUST02805,Pro,49,2024-09-17,,Active,,3
SUB003814,CUST02806,Pro,49,2022-10-19,2024-02-28,Churned,Too expensive,16
SUB003815,CUST02807,Free,0,2024-07-17,,Active,,5
SUB003816,CUST02808,Free,0,2022-04-19,2023-12-27,Churned,Switched to competitor,20
SUB003817,CUST02809,Free,0,2024-08-18,,Active,,4
SUB003818,CUST02810,Business,149,2023-03-21,,Active,,21
SUB003819,CUST02811,Pro,49,2023-01-08,2024-02-02,Upgraded,,13
SUB003820,CUST02811,Business,149,2024-02-02,2024-06-01,Downgraded,,4
SUB003821,CUST02811,Free,0,2024-06-01,,Active,,7
SUB003822,CUST02812,Business,149,2024-04-23,2024-04-23,Downgraded,,1
SUB003823,CUST02812,Pro,49,2024-04-23,2024-09-29,Churned,Technical issues,5
SUB003824,CUST02813,Pro,49,2022-06-04,2022-10-03,Churned,Missing features,4
SUB003825,CUST02814,Free,0,2023-10-28,2024-07-09,Churned,No longer needed,8
SUB003826,CUST02815,Pro,49,2023-02-21,2023-06-21,Downgraded,,4
SUB003827,CUST02815,Free,0,2023-06-21,2023-12-01,Churned,No longer needed,5
SUB003828,CUST02816,Pro,49,2024-08-06,2024-08-29,Churned,Technical issues,1
SUB003829,CUST02817,Business,149,2023-11-13,2024-01-16,Churned,Too expensive,2
SUB003830,CUST02818,Business,149,2022-08-27,2024-02-12,Churned,Company shutdown,17
SUB003831,CUST02819,Free,0,2022-01-06,2022-07-23,Churned,No longer needed,6
SUB003832,CUST02820,Pro,49,2023-05-20,2024-05-05,Churned,Technical issues,11
SUB003833,CUST02821,Business,149,2022-08-19,2022-10-22,Churned,Budget cuts,2
SUB003834,CUST02822,Pro,49,2023-05-13,2024-01-29,Churned,Technical issues,8
SUB003835,CUST02823,Pro,49,2024-01-17,,Active,,11
SUB003836,CUST02824,Pro,49,2022-04-02,2022-06-20,Churned,Budget cuts,2
SUB003837,CUST02825,Free,0,2024-10-28,,Active,,2
SUB003838,CUST02826,Free,0,2024-02-02,2024-08-13,Churned,Upgraded to paid,6
SUB003839,CUST02827,Pro,49,2022-05-05,2023-07-29,Upgraded,,15
SUB003840,CUST02827,Business,149,2023-07-29,2024-05-09,Churned,Too expensive,9
SUB003841,CUST02828,Free,0,2023-09-11,2023-10-11,Upgraded,,1
SUB003842,CUST02828,Pro,49,2023-10-11,2024-04-25,Churned,Missing features,6
SUB003843,CUST02829,Business,149,2023-10-19,,Active,,14
SUB003844,CUST02830,Pro,49,2022-07-11,2022-08-05,Churned,Missing features,1
SUB003845,CUST02831,Free,0,2023-12-15,2024-04-13,Upgraded,,4
SUB003846,CUST02831,Pro,49,2024-04-13,2024-12-09,Upgraded,,8
SUB003847,CUST02831,Business,149,2024-12-09,,Active,,1
SUB003848,CUST02832,Pro,49,2023-01-30,2024-01-19,Churned,Missing features,11
SUB003849,CUST02833,Free,0,2022-06-19,2024-02-09,Upgraded,,20
SUB003850,CUST02833,Pro,49,2024-02-09,,Active,,10
SUB003851,CUST02834,Free,0,2024-03-25,,Active,,9
SUB003852,CUST02835,Pro,49,2022-08-30,2022-10-08,Churned,Switched to competitor,1
SUB003853,CUST02836,Pro,49,2022-10-13,2024-06-10,Churned,Switched to competitor,20
SUB003854,CUST02837,Business,149,2022-08-19,2024-02-10,Downgraded,,18
SUB003855,CUST02837,Pro,49,2024-02-10,2024-07-12,Churned,Too expensive,5
SUB003856,CUST02838,Pro,49,2022-03-07,2022-07-08,Churned,Switched to competitor,4
SUB003857,CUST02839,Pro,49,2023-05-25,,Active,,19
SUB003858,CUST02840,Pro,49,2023-01-30,2024-08-20,Churned,Too expensive,18
SUB003859,CUST02841,Free,0,2024-07-21,2024-09-19,Upgraded,,2
SUB003860,CUST02841,Pro,49,2024-09-19,,Active,,3
SUB003861,CUST02842,Free,0,2022-11-03,2022-12-03,Upgraded,,1
SUB003862,CUST02842,Business,149,2022-12-03,,Active,,25
SUB003863,CUST02843,Free,0,2024-03-19,2024-04-14,Churned,No longer needed,1
SUB003864,CUST02844,Free,0,2023-10-31,2024-04-28,Upgraded,,6
SUB003865,CUST02844,Pro,49,2024-04-28,2024-09-16,Churned,Budget cuts,4
SUB003866,CUST02845,Business,149,2023-02-01,2023-10-29,Downgraded,,9
SUB003867,CUST02845,Pro,49,2023-10-29,2024-12-22,Upgraded,,14
SUB003868,CUST02845,Business,149,2024-12-22,,Active,,1
SUB003869,CUST02846,Free,0,2022-05-16,2022-08-18,Churned,Upgraded to paid,3
SUB003870,CUST02847,Pro,49,2023-12-09,2024-07-06,Upgraded,,7
SUB003871,CUST02847,Business,149,2024-07-06,,Active,,5
SUB003872,CUST02848,Free,0,2023-04-14,2023-04-26,Churned,Upgraded to paid,1
SUB003873,CUST02849,Pro,49,2023-10-31,,Active,,14
SUB003874,CUST02850,Pro,49,2022-02-25,2022-12-22,Upgraded,,10
SUB003875,CUST02850,Business,149,2022-12-22,2023-03-02,Churned,Too expensive,2
SUB003876,CUST02851,Business,149,2022-10-16,2022-12-07,Churned,Too expensive,1
SUB003877,CUST02852,Free,0,2023-04-18,,Active,,20
SUB003878,CUST02853,Free,0,2024-06-26,2024-09-21,Churned,No longer needed,2
SUB003879,CUST02854,Pro,49,2022-09-24,2022-11-10,Churned,Technical issues,1
SUB003880,CUST02855,Business,149,2023-10-17,2024-01-26,Churned,Too expensive,3
SUB003881,CUST02856,Free,0,2023-03-31,2023-09-16,Churned,Upgraded to paid,5
SUB003882,CUST02857,Pro,49,2024-01-14,2024-02-13,Downgraded,,1
SUB003883,CUST02857,Free,0,2024-02-13,,Active,,10
SUB003884,CUST02858,Pro,49,2024-01-25,,Active,,11
SUB003885,CUST02859,Free,0,2023-12-14,2024-11-08,Upgraded,,11
SUB003886,CUST02859,Pro,49,2024-11-08,,Active,,1
SUB003887,CUST02860,Business,149,2024-09-09,2024-11-08,Downgraded,,2
SUB003888,CUST02860,Pro,49,2024-11-08,,Active,,1
SUB003889,CUST02861,Pro,49,2022-01-06,2022-01-06,Downgraded,,1
SUB003890,CUST02861,Free,0,2022-01-06,2022-03-03,Churned,No longer needed,1
SUB003891,CUST02862,Business,149,2022-03-21,,Active,,33
SUB003892,CUST02863,Pro,49,2024-07-09,,Active,,5
SUB003893,CUST02864,Free,0,2022-01-27,2023-03-15,Churned,Upgraded to paid,13
SUB003894,CUST02865,Free,0,2022-03-04,2023-01-29,Churned,No longer needed,11
SUB003895,CUST02866,Pro,49,2022-06-22,2024-01-27,Churned,Missing features,19
SUB003896,CUST02867,Business,149,2024-08-04,,Active,,4
SUB003897,CUST02868,Free,0,2023-07-19,2023-09-25,Churned,No longer needed,2
SUB003898,CUST02869,Free,0,2023-02-07,2023-05-11,Churned,Switched to competitor,3
SUB003899,CUST02870,Pro,49,2023-12-29,,Active,,12
SUB003900,CUST02871,Free,0,2023-02-23,2023-12-20,Upgraded,,10
SUB003901,CUST02871,Pro,49,2023-12-20,2024-06-23,Churned,Budget cuts,6
SUB003902,CUST02872,Business,149,2024-04-04,2024-08-02,Downgraded,,4
SUB003903,CUST02872,Free,0,2024-08-02,,Active,,5
SUB003904,CUST02873,Pro,49,2024-06-13,,Active,,6
SUB003905,CUST02874,Free,0,2022-10-11,2023-05-09,Upgraded,,7
SUB003906,CUST02874,Pro,49,2023-05-09,2024-03-04,Upgraded,,10
SUB003907,CUST02874,Business,149,2024-03-04,,Active,,10
SUB003908,CUST02875,Free,0,2024-04-29,,Active,,8
SUB003909,CUST02876,Pro,49,2022-05-19,2023-10-11,Downgraded,,17
SUB003910,CUST02876,Free,0,2023-10-11,2024-02-08,Upgraded,,4
SUB003911,CUST02876,Pro,49,2024-02-08,,Active,,10
SUB003912,CUST02877,Pro,49,2022-09-12,2023-01-11,Churned,Missing features,4
SUB003913,CUST02878,Business,149,2023-04-29,2024-01-07,Churned,Missing features,8
SUB003914,CUST02879,Pro,49,2023-07-07,2024-01-09,Churned,Too expensive,6
SUB003915,CUST02880,Pro,49,2023-10-11,,Active,,14
SUB003916,CUST02881,Pro,49,2023-09-02,2024-01-30,Downgraded,,5
SUB003917,CUST02881,Free,0,2024-01-30,2024-07-12,Churned,Switched to competitor,5
SUB003918,CUST02882,Free,0,2024-10-06,,Active,,2
SUB003919,CUST02883,Pro,49,2022-09-04,2023-11-03,Churned,Too expensive,14
SUB003920,CUST02884,Pro,49,2024-04-21,,Active,,8
SUB003921,CUST02885,Free,0,2024-09-20,,Active,,3
SUB003922,CUST02886,Business,149,2024-06-13,2024-09-20,Churned,Company shutdown,3
SUB003923,CUST02887,Business,149,2023-08-16,2024-12-08,Downgraded,,16
SUB003924,CUST02887,Pro,49,2024-12-08,,Active,,1
SUB003925,CUST02888,Business,149,2023-06-25,,Active,,18
SUB003926,CUST02889,Pro,49,2022-02-23,2023-11-12,Churned,Too expensive,20
SUB003927,CUST02890,Free,0,2022-08-05,2023-05-02,Upgraded,,9
SUB003928,CUST02890,Pro,49,2023-05-02,2024-01-27,Upgraded,,9
SUB003929,CUST02890,Business,149,2024-01-27,2024-07-09,Churned,Too expensive,5
SUB003930,CUST02891,Free,0,2022-02-26,2024-04-16,Upgraded,,26
SUB003931,CUST02891,Pro,49,2024-04-16,,Active,,8
SUB003932,CUST02892,Pro,49,2023-04-27,2023-08-26,Churned,Too expensive,4
SUB003933,CUST02893,Business,149,2024-10-30,,Active,,2
SUB003934,CUST02894,Pro,49,2024-06-29,,Active,,6
SUB003935,CUST02895,Business,149,2023-08-17,2024-06-14,Churned,Company shutdown,10
SUB003936,CUST02896,Free,0,2024-03-28,2024-05-01,Churned,Switched to competitor,1
SUB003937,CUST02897,Free,0,2023-12-31,2024-10-26,Upgraded,,10
SUB003938,CUST02897,Pro,49,2024-10-26,2024-12-27,Churned,Too expensive,2
SUB003939,CUST02898,Free,0,2024-02-05,2024-03-06,Upgraded,,1
SUB003940,CUST02898,Pro,49,2024-03-06,2024-09-24,Churned,Technical issues,6
SUB003941,CUST02899,Pro,49,2022-04-06,2022-05-06,Downgraded,,1
SUB003942,CUST02899,Free,0,2022-05-06,2022-09-03,Upgraded,,4
SUB003943,CUST02899,Pro,49,2022-09-03,2023-05-08,Churned,Switched to competitor,8
SUB003944,CUST02900,Free,0,2024-02-18,2024-05-25,Churned,No longer needed,3
SUB003945,CUST02901,Pro,49,2022-06-22,2022-08-21,Downgraded,,2
SUB003946,CUST02901,Free,0,2022-08-21,2022-09-22,Churned,Upgraded to paid,1
SUB003947,CUST02902,Business,149,2022-12-05,2023-06-16,Churned,Budget cuts,6
SUB003948,CUST02903,Business,149,2024-03-14,,Active,,9
SUB003949,CUST02904,Pro,49,2023-07-02,2023-07-04,Churned,Switched to competitor,1
SUB003950,CUST02905,Pro,49,2024-05-17,,Active,,7
SUB003951,CUST02906,Business,149,2023-05-24,2024-07-13,Churned,Missing features,13
SUB003952,CUST02907,Free,0,2023-04-05,2023-06-04,Upgraded,,2
SUB003953,CUST02907,Pro,49,2023-06-04,,Active,,19
SUB003954,CUST02908,Business,149,2024-03-26,2024-12-21,Downgraded,,9
