transaction_id,subscription_id,customer_id,transaction_date,amount,plan,payment_status,payment_method
TXN0020854,SUB003355,CUST02452,2023-11-02,149,Business,Paid,Stripe
TXN0020855,SUB003355,CUST02452,2023-12-02,149,Business,Paid,Credit Card
TXN0020856,SUB003355,CUST02452,2024-01-01,149,Business,Paid,Stripe
TXN0020857,SUB003355,CUST02452,2024-01-31,149,Business,Paid,Bank Transfer
TXN0020858,SUB003355,CUST02452,2024-03-01,149,Business,Paid,Credit Card
TXN0020859,SUB003355,CUST02452,2024-03-31,149,Business,Paid,Credit Card
TXN0020860,SUB003355,CUST02452,2024-04-30,149,Business,Paid,Credit Card
TXN0020861,SUB003355,CUST02452,2024-05-30,149,Business,Paid,Bank Transfer
TXN0020862,SUB003355,CUST02452,2024-06-29,149,Business,Paid,PayPal
TXN0020863,SUB003355,CUST02452,2024-07-29,149,Business,Paid,Bank Transfer
TXN0020864,SUB003355,CUST02452,2024-08-28,149,Business,Paid,Bank Transfer
TXN0020865,SUB003355,CUST02452,2024-09-27,149,Business,Paid,Unknown
TXN0020866,SUB003355,CUST02452,2024-10-27,149,Business,Paid,Stripe
TXN0020867,SUB003355,CUST02452,2024-11-26,149,Business,Paid,Bank Transfer
TXN0020868,SUB003355,CUST02452,2024-12-26,149,Business,Paid,Bank Transfer
TXN0020869,SUB003358,CUST02454,2024-08-15,49,Pro,Paid,Bank Transfer
TXN0020870,SUB003358,CUST02454,2024-09-14,49,Pro,Paid,Stripe
TXN0020871,SUB003358,CUST02454,2024-10-14,49,Pro,Paid,PayPal
TXN0020872,SUB003358,CUST02454,2024-11-13,49,Pro,Paid,Stripe
TXN0020873,SUB003358,CUST02454,2024-12-13,49,Pro,Paid,Bank Transfer
TXN0020874,SUB003360,CUST02456,2022-04-17,0,Pro,Refunded,Bank Transfer
TXN0020875,SUB003360,CUST02456,2022-05-17,0,Pro,Failed,Credit Card
TXN0020876,SUB003360,CUST02456,2022-06-16,49,Pro,Paid,Credit Card
TXN0020877,SUB003360,CUST02456,2022-07-16,49,Pro,Paid,Credit Card
TXN0020878,SUB003360,CUST02456,2022-08-15,0,Pro,Refunded,Stripe
TXN0020879,SUB003360,CUST02456,2022-09-14,49,Pro,Paid,PayPal
TXN0020880,SUB003361,CUST02456,2022-09-14,149,Business,Paid,Credit Card
TXN0020881,SUB003361,CUST02456,2022-10-14,149,Business,Paid,PayPal
TXN0020882,SUB003361,CUST02456,2022-11-13,149,Business,Paid,Credit Card
TXN0020883,SUB003361,CUST02456,2022-12-13,149,Business,Paid,Bank Transfer
TXN0020884,SUB003362,CUST02456,2022-12-13,49,Pro,Paid,Bank Transfer
TXN0020885,SUB003362,CUST02456,2023-01-12,49,Pro,Paid,PayPal
TXN0020886,SUB003362,CUST02456,2023-02-11,49,Pro,Paid,Bank Transfer
TXN0020887,SUB003362,CUST02456,2023-03-13,49,Pro,Paid,Unknown
TXN0020888,SUB003362,CUST02456,2023-04-12,49,Pro,Paid,Credit Card
TXN0020889,SUB003362,CUST02456,2023-05-12,49,Pro,Paid,Bank Transfer
TXN0020890,SUB003362,CUST02456,2023-06-11,49,Pro,Paid,Credit Card
TXN0020891,SUB003362,CUST02456,2023-07-11,0,Pro,Failed,Stripe
TXN0020892,SUB003362,CUST02456,2023-08-10,49,Pro,Paid,Credit Card
TXN0020893,SUB003362,CUST02456,2023-09-09,49,Pro,Paid,Stripe
TXN0020894,SUB003362,CUST02456,2023-10-09,49,Pro,Paid,Bank Transfer
TXN0020895,SUB003362,CUST02456,2023-11-08,49,Pro,Paid,PayPal
TXN0020896,SUB003362,CUST02456,2023-12-08,49,Pro,Paid,PayPal
TXN0020897,SUB003362,CUST02456,2024-01-07,49,Pro,Paid,PayPal
TXN0020898,SUB003362,CUST02456,2024-02-06,0,Pro,Failed,Bank Transfer
TXN0020899,SUB003362,CUST02456,2024-03-07,49,Pro,Paid,Stripe
TXN0020900,SUB003362,CUST02456,2024-04-06,49,Pro,Paid,Credit Card
TXN0020901,SUB003362,CUST02456,2024-05-06,49,Pro,Paid,PayPal
TXN0020902,SUB003362,CUST02456,2024-06-05,49,Pro,Paid,Bank Transfer
TXN0020903,SUB003363,CUST02456,2024-06-05,149,Business,Paid,Credit Card
TXN0020904,SUB003363,CUST02456,2024-07-05,149,Business,Paid,Unknown
TXN0020905,SUB003364,CUST02457,2024-08-21,149,Business,Paid,PayPal
TXN0020906,SUB003364,CUST02457,2024-09-20,149,Business,Paid,Stripe
TXN0020907,SUB003364,CUST02457,2024-10-20,149,Business,Paid,PayPal
TXN0020908,SUB003364,CUST02457,2024-11-19,149,Business,Paid,Bank Transfer
TXN0020909,SUB003364,CUST02457,2024-12-19,149,Business,Paid,Credit Card
TXN0020910,SUB003365,CUST02458,2022-05-18,0,Pro,Refunded,Credit Card
TXN0020911,SUB003365,CUST02458,2022-06-17,49,Pro,Paid,PayPal
TXN0020912,SUB003365,CUST02458,2022-07-17,49,Pro,Paid,Credit Card
TXN0020913,SUB003365,CUST02458,2022-08-16,49,Pro,Paid,PayPal
TXN0020914,SUB003370,CUST02463,2023-05-19,49,Pro,Paid,Stripe
TXN0020915,SUB003370,CUST02463,2023-06-18,49,Pro,Paid,PayPal
TXN0020916,SUB003370,CUST02463,2023-07-18,49,Pro,Paid,Stripe
TXN0020917,SUB003370,CUST02463,2023-08-17,49,Pro,Paid,Stripe
TXN0020918,SUB003370,CUST02463,2023-09-16,49,Pro,Paid,Credit Card
TXN0020919,SUB003372,CUST02465,2024-09-30,49,Pro,Paid,Stripe
TXN0020920,SUB003372,CUST02465,2024-10-30,49,Pro,Paid,PayPal
TXN0020921,SUB003372,CUST02465,2024-11-29,0,Pro,Failed,Unknown
TXN0020922,SUB003373,CUST02466,2024-08-13,0,Business,Failed,PayPal
TXN0020923,SUB003373,CUST02466,2024-09-12,149,Business,Paid,Stripe
TXN0020924,SUB003373,CUST02466,2024-10-12,149,Business,Paid,Credit Card
TXN0020925,SUB003373,CUST02466,2024-11-11,149,Business,Paid,Bank Transfer
TXN0020926,SUB003373,CUST02466,2024-12-11,149,Business,Paid,Bank Transfer
TXN0020927,SUB003375,CUST02468,2022-09-16,49,Pro,Paid,PayPal
TXN0020928,SUB003375,CUST02468,2022-10-16,49,Pro,Paid,PayPal
TXN0020929,SUB003375,CUST02468,2022-11-15,49,Pro,Paid,Credit Card
TXN0020930,SUB003375,CUST02468,2022-12-15,49,Pro,Paid,Credit Card
TXN0020931,SUB003375,CUST02468,2023-01-14,49,Pro,Paid,PayPal
TXN0020932,SUB003375,CUST02468,2023-02-13,49,Pro,Paid,Stripe
TXN0020933,SUB003375,CUST02468,2023-03-15,0,Pro,Refunded,PayPal
TXN0020934,SUB003375,CUST02468,2023-04-14,49,Pro,Paid,Stripe
TXN0020935,SUB003375,CUST02468,2023-05-14,49,Pro,Paid,Bank Transfer
TXN0020936,SUB003375,CUST02468,2023-06-13,0,Pro,Failed,Bank Transfer
TXN0020937,SUB003375,CUST02468,2023-07-13,49,Pro,Paid,PayPal
TXN0020938,SUB003375,CUST02468,2023-08-12,49,Pro,Paid,Stripe
TXN0020939,SUB003375,CUST02468,2023-09-11,49,Pro,Paid,PayPal
TXN0020940,SUB003375,CUST02468,2023-10-11,49,Pro,Paid,Bank Transfer
TXN0020941,SUB003375,CUST02468,2023-11-10,49,Pro,Paid,PayPal
TXN0020942,SUB003375,CUST02468,2023-12-10,49,Pro,Paid,Credit Card
TXN0020943,SUB003375,CUST02468,2024-01-09,49,Pro,Paid,Stripe
TXN0020944,SUB003377,CUST02470,2023-10-07,0,Business,Failed,Bank Transfer
TXN0020945,SUB003377,CUST02470,2023-11-06,149,Business,Paid,Credit Card
TXN0020946,SUB003377,CUST02470,2023-12-06,149,Business,Paid,Stripe
TXN0020947,SUB003377,CUST02470,2024-01-05,149,Business,Paid,Bank Transfer
TXN0020948,SUB003377,CUST02470,2024-02-04,0,Business,Failed,PayPal
TXN0020949,SUB003377,CUST02470,2024-03-05,0,Business,Failed,Stripe
TXN0020950,SUB003377,CUST02470,2024-04-04,149,Business,Paid,Credit Card
TXN0020951,SUB003377,CUST02470,2024-05-04,149,Business,Paid,Bank Transfer
TXN0020952,SUB003379,CUST02472,2024-06-18,49,Pro,Paid,PayPal
TXN0020953,SUB003379,CUST02472,2024-07-18,49,Pro,Paid,Credit Card
TXN0020954,SUB003379,CUST02472,2024-08-17,49,Pro,Paid,Bank Transfer
TXN0020955,SUB003379,CUST02472,2024-09-16,49,Pro,Paid,PayPal
TXN0020956,SUB003379,CUST02472,2024-10-16,49,Pro,Paid,PayPal
TXN0020957,SUB003379,CUST02472,2024-11-15,49,Pro,Paid,Stripe
TXN0020958,SUB003381,CUST02473,2024-08-06,149,Business,Paid,Bank Transfer
TXN0020959,SUB003381,CUST02473,2024-09-05,149,Business,Paid,Bank Transfer
TXN0020960,SUB003381,CUST02473,2024-10-05,149,Business,Paid,Bank Transfer
TXN0020961,SUB003381,CUST02473,2024-11-04,149,Business,Paid,Credit Card
TXN0020962,SUB003381,CUST02473,2024-12-04,149,Business,Paid,PayPal
TXN0020963,SUB003382,CUST02474,2023-08-29,149,Business,Paid,Stripe
TXN0020964,SUB003382,CUST02474,2023-09-28,0,Business,Failed,Unknown
TXN0020965,SUB003382,CUST02474,2023-10-28,149,Business,Paid,PayPal
TXN0020966,SUB003383,CUST02475,2022-06-09,49,Pro,Paid,Credit Card
TXN0020967,SUB003383,CUST02475,2022-07-09,49,Pro,Paid,Stripe
TXN0020968,SUB003383,CUST02475,2022-08-08,49,Pro,Paid,Bank Transfer
TXN0020969,SUB003383,CUST02475,2022-09-07,49,Pro,Paid,Stripe
TXN0020970,SUB003383,CUST02475,2022-10-07,49,Pro,Paid,Credit Card
TXN0020971,SUB003383,CUST02475,2022-11-06,49,Pro,Paid,Stripe
TXN0020972,SUB003383,CUST02475,2022-12-06,49,Pro,Paid,Bank Transfer
TXN0020973,SUB003383,CUST02475,2023-01-05,49,Pro,Paid,Bank Transfer
TXN0020974,SUB003383,CUST02475,2023-02-04,49,Pro,Paid,PayPal
TXN0020975,SUB003383,CUST02475,2023-03-06,49,Pro,Paid,PayPal
TXN0020976,SUB003383,CUST02475,2023-04-05,49,Pro,Paid,PayPal
TXN0020977,SUB003383,CUST02475,2023-05-05,49,Pro,Paid,Stripe
TXN0020978,SUB003383,CUST02475,2023-06-04,0,Pro,Failed,Stripe
TXN0020979,SUB003383,CUST02475,2023-07-04,49,Pro,Paid,Credit Card
TXN0020980,SUB003385,CUST02477,2022-01-23,0,Pro,Refunded,Bank Transfer
TXN0020981,SUB003385,CUST02477,2022-02-22,49,Pro,Paid,Stripe
TXN0020982,SUB003385,CUST02477,2022-03-24,49,Pro,Paid,Credit Card
TXN0020983,SUB003385,CUST02477,2022-04-23,49,Pro,Paid,PayPal
TXN0020984,SUB003385,CUST02477,2022-05-23,49,Pro,Paid,PayPal
TXN0020985,SUB003387,CUST02479,2023-11-16,49,Pro,Paid,PayPal
TXN0020986,SUB003387,CUST02479,2023-12-16,49,Pro,Paid,Bank Transfer
TXN0020987,SUB003387,CUST02479,2024-01-15,49,Pro,Paid,Stripe
TXN0020988,SUB003387,CUST02479,2024-02-14,49,Pro,Paid,Bank Transfer
TXN0020989,SUB003387,CUST02479,2024-03-15,49,Pro,Paid,Bank Transfer
TXN0020990,SUB003387,CUST02479,2024-04-14,49,Pro,Paid,Stripe
TXN0020991,SUB003387,CUST02479,2024-05-14,49,Pro,Paid,Stripe
TXN0020992,SUB003387,CUST02479,2024-06-13,49,Pro,Paid,Bank Transfer
TXN0020993,SUB003387,CUST02479,2024-07-13,49,Pro,Paid,PayPal
TXN0020994,SUB003387,CUST02479,2024-08-12,49,Pro,Paid,Stripe
TXN0020995,SUB003387,CUST02479,2024-09-11,0,Pro,Refunded,Stripe
TXN0020996,SUB003387,CUST02479,2024-10-11,0,Pro,Refunded,Credit Card
TXN0020997,SUB003387,CUST02479,2024-11-10,49,Pro,Paid,Stripe
TXN0020998,SUB003387,CUST02479,2024-12-10,49,Pro,Paid,Bank Transfer
TXN0020999,SUB003388,CUST02480,2022-04-15,149,Business,Paid,Bank Transfer
TXN0021000,SUB003388,CUST02480,2022-05-15,149,Business,Paid,PayPal
TXN0021001,SUB003388,CUST02480,2022-06-14,149,Business,Paid,Stripe
TXN0021002,SUB003388,CUST02480,2022-07-14,149,Business,Paid,Stripe
TXN0021003,SUB003388,CUST02480,2022-08-13,149,Business,Paid,PayPal
TXN0021004,SUB003388,CUST02480,2022-09-12,149,Business,Paid,PayPal
TXN0021005,SUB003388,CUST02480,2022-10-12,149,Business,Paid,PayPal
TXN0021006,SUB003388,CUST02480,2022-11-11,149,Business,Paid,PayPal
TXN0021007,SUB003388,CUST02480,2022-12-11,149,Business,Paid,PayPal
TXN0021008,SUB003388,CUST02480,2023-01-10,149,Business,Paid,Credit Card
TXN0021009,SUB003388,CUST02480,2023-02-09,149,Business,Paid,Credit Card
TXN0021010,SUB003388,CUST02480,2023-03-11,149,Business,Paid,PayPal
TXN0021011,SUB003388,CUST02480,2023-04-10,149,Business,Paid,PayPal
TXN0021012,SUB003388,CUST02480,2023-05-10,149,Business,Paid,Credit Card
TXN0021013,SUB003388,CUST02480,2023-06-09,149,Business,Paid,Credit Card
TXN0021014,SUB003388,CUST02480,2023-07-09,149,Business,Paid,PayPal
TXN0021015,SUB003388,CUST02480,2023-08-08,149,Business,Paid,Credit Card
TXN0021016,SUB003388,CUST02480,2023-09-07,149,Business,Paid,Credit Card
TXN0021017,SUB003389,CUST02481,2022-03-16,49,Pro,Paid,Stripe
TXN0021018,SUB003390,CUST02481,2022-03-16,149,Business,Paid,Bank Transfer
TXN0021019,SUB003390,CUST02481,2022-04-15,149,Business,Paid,Stripe
TXN0021020,SUB003390,CUST02481,2022-05-15,149,Business,Paid,Bank Transfer
TXN0021021,SUB003390,CUST02481,2022-06-14,149,Business,Paid,Credit Card
TXN0021022,SUB003390,CUST02481,2022-07-14,149,Business,Paid,Bank Transfer
TXN0021023,SUB003390,CUST02481,2022-08-13,149,Business,Paid,PayPal
TXN0021024,SUB003390,CUST02481,2022-09-12,149,Business,Paid,Stripe
TXN0021025,SUB003390,CUST02481,2022-10-12,149,Business,Paid,Bank Transfer
TXN0021026,SUB003390,CUST02481,2022-11-11,0,Business,Failed,Bank Transfer
TXN0021027,SUB003390,CUST02481,2022-12-11,149,Business,Paid,PayPal
TXN0021028,SUB003390,CUST02481,2023-01-10,149,Business,Paid,Bank Transfer
TXN0021029,SUB003390,CUST02481,2023-02-09,0,Business,Failed,Credit Card
TXN0021030,SUB003390,CUST02481,2023-03-11,0,Business,Failed,Stripe
TXN0021031,SUB003390,CUST02481,2023-04-10,149,Business,Paid,Credit Card
TXN0021032,SUB003390,CUST02481,2023-05-10,149,Business,Paid,Bank Transfer
TXN0021033,SUB003390,CUST02481,2023-06-09,0,Business,Refunded,Stripe
TXN0021034,SUB003391,CUST02482,2022-11-11,49,Pro,Paid,PayPal
TXN0021035,SUB003391,CUST02482,2022-12-11,49,Pro,Paid,Stripe
TXN0021036,SUB003392,CUST02483,2023-07-02,0,Pro,Failed,Credit Card
TXN0021037,SUB003392,CUST02483,2023-08-01,49,Pro,Paid,PayPal
TXN0021038,SUB003392,CUST02483,2023-08-31,49,Pro,Paid,Stripe
TXN0021039,SUB003392,CUST02483,2023-09-30,49,Pro,Paid,Stripe
TXN0021040,SUB003392,CUST02483,2023-10-30,49,Pro,Paid,PayPal
TXN0021041,SUB003392,CUST02483,2023-11-29,49,Pro,Paid,PayPal
TXN0021042,SUB003392,CUST02483,2023-12-29,49,Pro,Paid,Stripe
TXN0021043,SUB003392,CUST02483,2024-01-28,49,Pro,Paid,Credit Card
TXN0021044,SUB003392,CUST02483,2024-02-27,49,Pro,Paid,PayPal
TXN0021045,SUB003392,CUST02483,2024-03-28,49,Pro,Paid,PayPal
TXN0021046,SUB003392,CUST02483,2024-04-27,49,Pro,Paid,PayPal
TXN0021047,SUB003392,CUST02483,2024-05-27,49,Pro,Paid,Bank Transfer
TXN0021048,SUB003392,CUST02483,2024-06-26,49,Pro,Paid,Bank Transfer
TXN0021049,SUB003392,CUST02483,2024-07-26,49,Pro,Paid,Stripe
TXN0021050,SUB003392,CUST02483,2024-08-25,0,Pro,Failed,Bank Transfer
TXN0021051,SUB003392,CUST02483,2024-09-24,0,Pro,Refunded,PayPal
TXN0021052,SUB003392,CUST02483,2024-10-24,49,Pro,Paid,Bank Transfer
TXN0021053,SUB003392,CUST02483,2024-11-23,49,Pro,Paid,PayPal
TXN0021054,SUB003392,CUST02483,2024-12-23,49,Pro,Paid,Bank Transfer
TXN0021055,SUB003393,CUST02484,2023-03-28,149,Business,Paid,PayPal
TXN0021056,SUB003393,CUST02484,2023-04-27,149,Business,Paid,Unknown
TXN0021057,SUB003393,CUST02484,2023-05-27,149,Business,Paid,Stripe
TXN0021058,SUB003393,CUST02484,2023-06-26,149,Business,Paid,Credit Card
TXN0021059,SUB003393,CUST02484,2023-07-26,149,Business,Paid,PayPal
TXN0021060,SUB003393,CUST02484,2023-08-25,149,Business,Paid,Stripe
TXN0021061,SUB003393,CUST02484,2023-09-24,149,Business,Paid,PayPal
TXN0021062,SUB003393,CUST02484,2023-10-24,149,Business,Paid,Credit Card
TXN0021063,SUB003393,CUST02484,2023-11-23,149,Business,Paid,Credit Card
TXN0021064,SUB003393,CUST02484,2023-12-23,149,Business,Paid,Bank Transfer
TXN0021065,SUB003393,CUST02484,2024-01-22,149,Business,Paid,PayPal
TXN0021066,SUB003393,CUST02484,2024-02-21,149,Business,Paid,PayPal
TXN0021067,SUB003393,CUST02484,2024-03-22,149,Business,Paid,Stripe
TXN0021068,SUB003393,CUST02484,2024-04-21,149,Business,Paid,Bank Transfer
TXN0021069,SUB003393,CUST02484,2024-05-21,149,Business,Paid,Credit Card
TXN0021070,SUB003395,CUST02485,2023-02-01,149,Business,Paid,PayPal
TXN0021071,SUB003396,CUST02485,2023-02-01,49,Pro,Paid,PayPal
TXN0021072,SUB003396,CUST02485,2023-03-03,49,Pro,Paid,Stripe
TXN0021073,SUB003396,CUST02485,2023-04-02,49,Pro,Paid,Stripe
TXN0021074,SUB003396,CUST02485,2023-05-02,49,Pro,Paid,PayPal
TXN0021075,SUB003398,CUST02487,2022-05-16,0,Pro,Failed,PayPal
TXN0021076,SUB003398,CUST02487,2022-06-15,49,Pro,Paid,PayPal
TXN0021077,SUB003398,CUST02487,2022-07-15,49,Pro,Paid,PayPal
TXN0021078,SUB003398,CUST02487,2022-08-14,49,Pro,Paid,Stripe
TXN0021079,SUB003398,CUST02487,2022-09-13,49,Pro,Paid,Bank Transfer
TXN0021080,SUB003398,CUST02487,2022-10-13,49,Pro,Paid,PayPal
TXN0021081,SUB003398,CUST02487,2022-11-12,49,Pro,Paid,Bank Transfer
TXN0021082,SUB003398,CUST02487,2022-12-12,49,Pro,Paid,PayPal
TXN0021083,SUB003398,CUST02487,2023-01-11,49,Pro,Paid,Stripe
TXN0021084,SUB003398,CUST02487,2023-02-10,49,Pro,Paid,Stripe
TXN0021085,SUB003399,CUST02488,2024-07-30,49,Pro,Paid,PayPal
TXN0021086,SUB003399,CUST02488,2024-08-29,49,Pro,Paid,Stripe
TXN0021087,SUB003399,CUST02488,2024-09-28,49,Pro,Paid,Bank Transfer
TXN0021088,SUB003400,CUST02488,2024-09-28,149,Business,Paid,PayPal
TXN0021089,SUB003400,CUST02488,2024-10-28,149,Business,Paid,Credit Card
TXN0021090,SUB003400,CUST02488,2024-11-27,149,Business,Paid,PayPal
TXN0021091,SUB003400,CUST02488,2024-12-27,149,Business,Paid,PayPal
TXN0021092,SUB003401,CUST02489,2023-06-13,149,Business,Paid,Bank Transfer
TXN0021093,SUB003401,CUST02489,2023-07-13,149,Business,Paid,PayPal
TXN0021094,SUB003401,CUST02489,2023-08-12,149,Business,Paid,Credit Card
TXN0021095,SUB003401,CUST02489,2023-09-11,0,Business,Refunded,Credit Card
TXN0021096,SUB003401,CUST02489,2023-10-11,149,Business,Paid,Stripe
TXN0021097,SUB003401,CUST02489,2023-11-10,149,Business,Paid,Stripe
TXN0021098,SUB003401,CUST02489,2023-12-10,149,Business,Paid,PayPal
TXN0021099,SUB003401,CUST02489,2024-01-09,149,Business,Paid,Credit Card
TXN0021100,SUB003401,CUST02489,2024-02-08,0,Business,Failed,Credit Card
TXN0021101,SUB003401,CUST02489,2024-03-09,149,Business,Paid,Stripe
TXN0021102,SUB003401,CUST02489,2024-04-08,149,Business,Paid,PayPal
TXN0021103,SUB003401,CUST02489,2024-05-08,149,Business,Paid,Bank Transfer
TXN0021104,SUB003401,CUST02489,2024-06-07,149,Business,Paid,Bank Transfer
TXN0021105,SUB003401,CUST02489,2024-07-07,149,Business,Paid,PayPal
TXN0021106,SUB003401,CUST02489,2024-08-06,149,Business,Paid,Bank Transfer
TXN0021107,SUB003401,CUST02489,2024-09-05,149,Business,Paid,PayPal
TXN0021108,SUB003401,CUST02489,2024-10-05,0,Business,Failed,Bank Transfer
TXN0021109,SUB003401,CUST02489,2024-11-04,149,Business,Paid,Bank Transfer
TXN0021110,SUB003401,CUST02489,2024-12-04,149,Business,Paid,Bank Transfer
TXN0021111,SUB003402,CUST02490,2023-10-31,149,Business,Paid,Bank Transfer
TXN0021112,SUB003403,CUST02490,2023-10-31,49,Pro,Paid,PayPal
TXN0021113,SUB003403,CUST02490,2023-11-30,49,Pro,Paid,Credit Card
TXN0021114,SUB003403,CUST02490,2023-12-30,49,Pro,Paid,Bank Transfer
TXN0021115,SUB003403,CUST02490,2024-01-29,49,Pro,Paid,Bank Transfer
TXN0021116,SUB003403,CUST02490,2024-02-28,49,Pro,Paid,Credit Card
TXN0021117,SUB003403,CUST02490,2024-03-29,49,Pro,Paid,PayPal
TXN0021118,SUB003403,CUST02490,2024-04-28,49,Pro,Paid,Bank Transfer
TXN0021119,SUB003403,CUST02490,2024-05-28,49,Pro,Paid,Bank Transfer
TXN0021120,SUB003403,CUST02490,2024-06-27,49,Pro,Paid,Credit Card
TXN0021121,SUB003404,CUST02491,2023-07-26,49,Pro,Paid,Stripe
TXN0021122,SUB003405,CUST02492,2023-11-04,149,Business,Paid,PayPal
TXN0021123,SUB003405,CUST02492,2023-12-04,149,Business,Paid,Stripe
TXN0021124,SUB003405,CUST02492,2024-01-03,149,Business,Paid,Bank Transfer
TXN0021125,SUB003405,CUST02492,2024-02-02,149,Business,Paid,Credit Card
TXN0021126,SUB003405,CUST02492,2024-03-03,149,Business,Paid,Bank Transfer
TXN0021127,SUB003405,CUST02492,2024-04-02,149,Business,Paid,Stripe
TXN0021128,SUB003405,CUST02492,2024-05-02,149,Business,Paid,Credit Card
TXN0021129,SUB003405,CUST02492,2024-06-01,149,Business,Paid,Stripe
TXN0021130,SUB003405,CUST02492,2024-07-01,149,Business,Paid,Credit Card
TXN0021131,SUB003406,CUST02493,2023-09-08,149,Business,Paid,Credit Card
TXN0021132,SUB003406,CUST02493,2023-10-08,0,Business,Failed,Stripe
TXN0021133,SUB003406,CUST02493,2023-11-07,149,Business,Paid,Bank Transfer
TXN0021134,SUB003406,CUST02493,2023-12-07,149,Business,Paid,Credit Card
TXN0021135,SUB003406,CUST02493,2024-01-06,149,Business,Paid,Credit Card
TXN0021136,SUB003406,CUST02493,2024-02-05,0,Business,Failed,Unknown
TXN0021137,SUB003406,CUST02493,2024-03-06,0,Business,Failed,Bank Transfer
TXN0021138,SUB003406,CUST02493,2024-04-05,149,Business,Paid,Credit Card
TXN0021139,SUB003406,CUST02493,2024-05-05,149,Business,Paid,Bank Transfer
TXN0021140,SUB003406,CUST02493,2024-06-04,149,Business,Paid,PayPal
TXN0021141,SUB003406,CUST02493,2024-07-04,149,Business,Paid,Bank Transfer
TXN0021142,SUB003406,CUST02493,2024-08-03,149,Business,Paid,PayPal
TXN0021143,SUB003406,CUST02493,2024-09-02,149,Business,Paid,Stripe
TXN0021144,SUB003406,CUST02493,2024-10-02,149,Business,Paid,Credit Card
TXN0021145,SUB003406,CUST02493,2024-11-01,149,Business,Paid,Bank Transfer
TXN0021146,SUB003406,CUST02493,2024-12-01,149,Business,Paid,Stripe
TXN0021147,SUB003406,CUST02493,2024-12-31,149,Business,Paid,Credit Card
TXN0021148,SUB003407,CUST02494,2023-03-25,149,Business,Paid,Credit Card
TXN0021149,SUB003407,CUST02494,2023-04-24,149,Business,Paid,PayPal
TXN0021150,SUB003407,CUST02494,2023-05-24,149,Business,Paid,Bank Transfer
TXN0021151,SUB003407,CUST02494,2023-06-23,149,Business,Paid,Stripe
TXN0021152,SUB003407,CUST02494,2023-07-23,149,Business,Paid,Bank Transfer
TXN0021153,SUB003407,CUST02494,2023-08-22,149,Business,Paid,Stripe
TXN0021154,SUB003407,CUST02494,2023-09-21,149,Business,Paid,Stripe
TXN0021155,SUB003407,CUST02494,2023-10-21,149,Business,Paid,Bank Transfer
TXN0021156,SUB003407,CUST02494,2023-11-20,149,Business,Paid,Credit Card
TXN0021157,SUB003407,CUST02494,2023-12-20,149,Business,Paid,Stripe
TXN0021158,SUB003407,CUST02494,2024-01-19,149,Business,Paid,Bank Transfer
TXN0021159,SUB003407,CUST02494,2024-02-18,149,Business,Paid,PayPal
TXN0021160,SUB003407,CUST02494,2024-03-19,149,Business,Paid,PayPal
TXN0021161,SUB003407,CUST02494,2024-04-18,149,Business,Paid,Credit Card
TXN0021162,SUB003407,CUST02494,2024-05-18,149,Business,Paid,Credit Card
TXN0021163,SUB003407,CUST02494,2024-06-17,149,Business,Paid,Credit Card
TXN0021164,SUB003407,CUST02494,2024-07-17,149,Business,Paid,Bank Transfer
TXN0021165,SUB003407,CUST02494,2024-08-16,149,Business,Paid,PayPal
TXN0021166,SUB003407,CUST02494,2024-09-15,149,Business,Paid,Stripe
TXN0021167,SUB003407,CUST02494,2024-10-15,149,Business,Paid,PayPal
TXN0021168,SUB003407,CUST02494,2024-11-14,149,Business,Paid,Stripe
TXN0021169,SUB003407,CUST02494,2024-12-14,149,Business,Paid,Stripe
TXN0021170,SUB003409,CUST02496,2022-06-16,149,Business,Paid,Bank Transfer
TXN0021171,SUB003409,CUST02496,2022-07-16,149,Business,Paid,Bank Transfer
TXN0021172,SUB003409,CUST02496,2022-08-15,149,Business,Paid,PayPal
TXN0021173,SUB003409,CUST02496,2022-09-14,149,Business,Paid,PayPal
TXN0021174,SUB003409,CUST02496,2022-10-14,149,Business,Paid,PayPal
TXN0021175,SUB003409,CUST02496,2022-11-13,149,Business,Paid,Credit Card
TXN0021176,SUB003409,CUST02496,2022-12-13,149,Business,Paid,Bank Transfer
TXN0021177,SUB003409,CUST02496,2023-01-12,149,Business,Paid,Bank Transfer
TXN0021178,SUB003409,CUST02496,2023-02-11,149,Business,Paid,Credit Card
TXN0021179,SUB003409,CUST02496,2023-03-13,149,Business,Paid,Bank Transfer
TXN0021180,SUB003409,CUST02496,2023-04-12,0,Business,Failed,Bank Transfer
TXN0021181,SUB003409,CUST02496,2023-05-12,0,Business,Failed,PayPal
TXN0021182,SUB003409,CUST02496,2023-06-11,149,Business,Paid,PayPal
TXN0021183,SUB003409,CUST02496,2023-07-11,0,Business,Refunded,Stripe
TXN0021184,SUB003409,CUST02496,2023-08-10,149,Business,Paid,Credit Card
TXN0021185,SUB003409,CUST02496,2023-09-09,149,Business,Paid,Bank Transfer
TXN0021186,SUB003409,CUST02496,2023-10-09,149,Business,Paid,Bank Transfer
TXN0021187,SUB003409,CUST02496,2023-11-08,149,Business,Paid,Bank Transfer
TXN0021188,SUB003409,CUST02496,2023-12-08,149,Business,Paid,Stripe
TXN0021189,SUB003409,CUST02496,2024-01-07,149,Business,Paid,Bank Transfer
